Orden de gobierno,Clave Ramo,Descripción Ramo,Tipo de Institución,Clave Institución,Siglas de la Institución,Institución,Clave de la UC,Nombre de la UC,Código del expediente,Referencia del expediente,Título del expediente,Partida específica,Ley,Tipo Procedimiento,Artículo de excepción,Descripción excepción,Contrato marco,Compra consolidada,Núm. Proc. Consolidación,Nombre Proc. Consolidación,Tipo Proc. Consolidación,Art. EXC. Proc. Consolidación,Número de procedimiento,Tipo de contratación,Carácter del procedimiento,Forma de participación,La contratación es por Caso fortuito o fuerza mayor,Crédito externo,Organismo financiero,Clave del programa federal,Clave de cartera SHCP,Fecha de publicación,Fecha de apertura,Fecha de fallo,Código del contrato,Núm. del contrato,Título del contrato,Descripción del contrato,Contrato plurianual,Estatus DRC,Fecha de inicio del contrato,Fecha de fin del contrato,Fecha de firma del contrato,Importe DRC,Moneda,Convenio modificatorio,Código Ref. Contrato,Estatus Contrato,Fecha firma contrato,Tipo de contrato,Monto sin imp./mínimo,Monto mínimo con imp.,Monto sin imp./máximo,Monto máximo con imp.,Moneda.1,Convenio modificatorio.1,Código Ref. último convenio,Fecha fin último conv,Monto sin imp./mínimo último conv,Monto mínimo con imp. último conv,Monto sin imp./máximo último conv,Monto máximo con imp. último conv,Fecha firma último conv,rfc,Proveedor o contratista,Folio en el RUPC,País de la empresa,Nacionalidad proveedor o contratista,Proveedor/contratista con auto registro en CompraNet,Estratificación,origen,Dirección del anuncio,Monto_MDP,Fecha_Firma
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACIÓN DE ADMINISTRACIÓN,E-2025-00055375,135-21601-05-2025,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE JUNIO DE 2025, PAM S176",21601,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-135-020000884-N-5-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-06-24 20:16:41,,2025-05-29 00:00:00,C-2025-00062539,135-21601-05-2025,"ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE JUNIO DE 2025, PAM S176","ADQUISICIÓN DE MATERIALES DE LIMPIEZA, PARA EL MES DE JUNIO DE 2025, PAM S176",NO,PUBLICADO,01/06/2025,30/06/2025,2025-06-25 16:30:32,172413.80000000002,MXN,NO,2025-A-A-NAC-A-C-20-135-00051021,FORMALIZADO,2025-06-25 16:30:32,Cerrado,172413.8,,200000.0,,MXN,NO,,,172413.8,,,,,GAC150306TEA,GRUPO ADARTSE CONSTRUCCIONES Y EXPORTACIONES SA DE CV,,MX,MEXICANA,SI,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/ec1db125787841288788ed8f29aa7002/procedimiento,,2025-06-25 16:30:32
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACIÓN DE ADMINISTRACIÓN,E-2025-00095386,135-22103-12-2025,"ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS, PARA EL MES DE SEPTIEMBRE DE 2025, PAM S1",22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-135-020000884-N-42-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-10-14 21:36:12,,2025-08-28 00:00:00,C-2025-00110433,135-22103-12-2025,"ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS, PARA EL MES DE SEPTIEMBRE DE 2025, PAM S1","ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS, PARA EL MES DE SEPTIEMBRE DE 2025, PAM S176 III",NO,PUBLICADO,01/09/2025,30/09/2025,2025-10-22 12:45:19,301724.14,MXN,NO,2025-A-A-NAC-A-C-20-135-00091743,FORMALIZADO,2025-10-22 12:45:19,Cerrado,301724.14,,350000.0,,MXN,NO,,,301724.14,,,,,GAC150306TEA,GRUPO ADARTSE CONSTRUCCIONES Y EXPORTACIONES SA DE CV,,MX,MEXICANA,SI,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/02ee2eaead9f48c4b704dcd9e7df3251/procedimiento,,2025-10-22 12:45:19
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000884,SUBDELEGACIÓN DE ADMINISTRACIÓN,E-2025-00118529,135-32302-30-2025,"ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE DICIEMBREDE 2025, PANN S174 IV",32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-135-020000884-N-62-2025,ARRENDAMIENTOS,NACIONAL,ELECTRÓNICA,NO,NO,,,,2025-12-19 00:12:08,,2025-11-28 00:00:00,C-2025-00135267,135-32302-30-2025,"ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE DICIEMBREDE 2025, PANN S174 IV","ARRENDAMIENTO DE MOBILIARIO PARA EL MES DE DICIEMBRE DE 2025, PANN S174 IV",NO,PUBLICADO,01/12/2025,31/12/2025,2025-12-24 15:54:30,301724.14,MXN,NO,2025-A-A-NAC-A-C-20-135-00106367,FORMALIZADO,2025-12-24 15:54:30,Cerrado,301724.14,,350000.0,,MXN,NO,,,301724.14,,,,,GAC150306TEA,GRUPO ADARTSE CONSTRUCCIONES Y EXPORTACIONES SA DE CV,,MX,MEXICANA,SI,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/f0db80e060154136b54f431ece1b6023/procedimiento,,2025-12-24 15:54:30
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000003,"DELEGACION GUERRERO, COORDINACION DE RECURSOS MATERIALES",E-2025-00008456,AD-BIENESTAR-132-RM-2025- SERVICIO DE ALIMENTOS 02,2025- SERVICIO DE ALIMENTOS 02,22103,LAASSP,ADJUDICACIÓN DIRECTA POR URGENCIA Y EVENTUALIDAD,ART. 41 FR. V,"CONTRATACIONES PARA ATENDER UNA EVENTUALIDAD POR CASO FORTUITO O DE FUERZA MAYOR,  LIMITADA A LO ESTRICTAMENTE NECESARIO PARA AFRONTARLA.",,NO,,,,,AA-20-132-020000003-N-8-2025,SERVICIOS,NACIONAL,,OTRO,NO,,,,2025-01-24 22:40:13,,2025-01-23 00:00:00,C-2025-00005022,AD-BIENESTAR-132-RM-2025- SERVICIO DE ALIMENTOS 02,2025- SERVICIO DE ALIMENTOS 02,BOX LUNCH PARA EL PERSONAL DESIGNADO PARA EL TRABAJO DE CAMPO DURANTE EL OPERATIVO DE  ENERO A FEBRERO DE PROGRAMA PENSIÓN PARA EL BIENESTAR DE LOS ADULTOS MAYORES EN DISTINTAS REGIONES DEL ESTADO DE GUERRERO.,NO,PUBLICADO,23/01/2025,21/02/2025,,39060.0,MXN,,,,,,,,,,,,,,,,,,,GAFA860925FU9,ALEJANDRO GARCIA FLORES,,MX,MEXICANA,NO,NO MIPYME,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/bb6114c4a5cd463c8b8f55250e22b53c/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000003,"DELEGACION GUERRERO, COORDINACION DE RECURSOS MATERIALES",E-2025-00057545,AD-BIENESTAR-132-RM-2025- SERVICIO DE ALIMENTOS 04,2025- SERVICIO DE ALIMENTOS 04,22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-132-020000003-N-25-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-07-01 17:14:01,,2025-06-30 00:00:00,C-2025-00105824,AD-BIENESTAR-132-RM-2025- SERVICIO DE ALIMENTOS 04,2025- SERVICIO DE ALIMENTOS 04,BOX LUNCH PARA EL PERSONAL DESIGNADO PARA EL TRABAJO DE CAMPO DURANTE EL OPERATIVO DE  PAGO Y  DEMAS ACTIVIDADES RELACIONADAS CON EL PROGRAMA PENSIÓN PARA EL BIENESTAR DE LAS PERSOMAS ADULTAS MAYORES EN DISTINTAS REGIONES Y MUNICIPIOS DEL ESTADO DE GUERRERO,NO,PUBLICADO,30/06/2025,15/10/2025,,206893.92,MXN,,,,,,,,,,,,,,,,,,,GAFA860925FU9,ALEJANDRO GARCIA FLORES,,MX,MEXICANA,NO,NO MIPYME,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/03882b789e3540959908ed2fef48ef23/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000003,"DELEGACION GUERRERO, COORDINACION DE RECURSOS MATERIALES",E-2025-00008345,AD-BIENESTAR-132-RM-2025- ARRENDAMIENTO DE AUTOBUSES 01,2025- ARRENDAMIENTO DE AUTOBUSES 01,32502,LAASSP,ADJUDICACIÓN DIRECTA POR URGENCIA Y EVENTUALIDAD,ART. 41 FR. V,"CONTRATACIONES PARA ATENDER UNA EVENTUALIDAD POR CASO FORTUITO O DE FUERZA MAYOR,  LIMITADA A LO ESTRICTAMENTE NECESARIO PARA AFRONTARLA.",,NO,,,,,AA-20-132-020000003-N-3-2025,ARRENDAMIENTOS,NACIONAL,,OTRO,NO,,,,2025-01-24 22:46:27,,2025-01-23 00:00:00,C-2025-00005007,AD-BIENESTAR-132-RM-2025- ARRENDAMIENTO DE AUTOBUSES 01,2025- ARRENDAMIENTO DE AUTOBUSES 01,ARRENDAMIENTO DE AUTOBUSES PARA EL TRASLADO DE PERSONAL DESIGNADO A LAS ACTIVIDADES DE OPERATIVOS RELACIONADOS CON EL PROGRAMA PENSIÓN PARA EL BIENESTAR DE LAS PERSONAS ADULTAS MAYORES EN DIFRENTES MUNICIPIOS Y LOCALIDADES DEL ESTADO DE GUERRERO.,NO,PUBLICADO,23/01/2025,21/02/2025,,743820.0,MXN,,,,,,,,,,,,,,,,,,,GAG240322KW0,GLOBOTREK AGENCIA SA DE CV,,MX,MEXICANA,NO,MEDIANA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/b487fcf7f7a94e37a2d60bed3e622e94/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00008549,BIEGTO.25-131-710-115,MATERIAL DE LIMPIEZA,21601,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-4-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-01-24 19:46:55,,2025-01-24 00:00:00,C-2025-00004965,BIEGTO.25-131-710-115,MATERIAL DE LIMPIEZA,MATERIAL DE LIMPIEZA,NO,PUBLICADO,24/01/2025,31/03/2025,,43103.45,MXN,,,,,,,,,,,,,,,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/46a832c50aeb411b8ccd3ff4eaa2d8df/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00008586,BIEGTO.25-131-710-118,PRODUCTOS ALIMENTICIOS PARA EL PERSONAL QUE REALIZA LABORES DE CAMPO,22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-7-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-01-24 20:54:37,,2025-01-24 00:00:00,C-2025-00005004,BIEGTO.25-131-710-118,PRODUCTOS ALIMENTICIOS PARA EL PERSONAL QUE REALIZA LABORES DE CAMPO,PRODUCTOS ALIMENTICIOS PARA EL PERSONAL QUE REALIZA LABORES DE CAMPO,NO,PUBLICADO,24/01/2025,31/03/2025,,129310.34,MXN,,,,,,,,,,,,,,,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/ca799464280b4484901965182d964ace/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00011191,BIEGTO-25-131-710-172,ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-9-2025,ARRENDAMIENTOS,NACIONAL,,NO,NO,,,,2025-02-11 16:04:11,,2025-02-11 00:00:00,C-2025-00009245,BIEGTO.25-131-710-172,ARRENDAMIENTO DE MOBILIARIO,ARRENDAMIENTO DE MOBILIARIO,NO,PUBLICADO,11/02/2025,30/04/2025,,129106.9,MXN,,,,,,,,,,,,,,,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/336e38866a6341278803911120e44b85/procedimiento,,
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00028452,BIEGTO-25-131-710-245,ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 42 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-22-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-04-01 16:02:30,,2025-04-01 00:00:00,C-2025-00029721,BIEGTO.25-131-710-245,ARRENDAMIENTO DE MOBILIARIO,RENTA DE MOBILIARIO,NO,PUBLICADO,01/04/2025,31/07/2025,2025-04-07 16:20:50,56000.0,MXN,NO,2025-A-A-NAC-A-C-20-131-00023572,FORMALIZADO,2025-04-07 16:20:50,Cerrado,56000.0,,56000.0,,MXN,NO,,,56000.0,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/c9e33a806118415d836c344c778c23bb/procedimiento,,2025-04-07 16:20:50
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00045288,BIEGTO.25-131-710-284,ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-28-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-05-27 19:42:00,,2025-05-26 00:00:00,C-2025-00049823,BIEGTO.25-131-710-284,ARRENDAMIENTO DE MOBILIARIO,ARRENDAMIENTO DE MOBILIARIO,NO,PUBLICADO,26/05/2025,30/08/2025,2025-06-04 09:56:02,165247.0,MXN,NO,2025-A-A-NAC-A-C-20-131-00042644,FORMALIZADO,2025-06-04 09:56:02,Cerrado,165247.0,,191686.52,,MXN,NO,,,165247.0,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/4c9e1de81cef41c2954fa34c79cdd407/procedimiento,,2025-06-04 09:56:02
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00045301,BIEGTO.25-131-710-283,ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-29-2025,SERVICIOS,NACIONAL,,NO,NO,,,,2025-05-27 19:59:09,,2025-05-26 00:00:00,C-2025-00049847,BIEGTO.25-131-710-283,ARRENDAMIENTO DE MOBILIARIO,ARRENDAMIENTO DE MOBILIARIO,NO,PUBLICADO,26/05/2025,30/08/2025,2025-06-04 09:55:35,172413.8,MXN,NO,2025-A-A-NAC-A-C-20-131-00042658,FORMALIZADO,2025-06-04 09:55:35,Cerrado,172413.8,,200000.0,,MXN,NO,,,172413.8,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/68890314707f4283ba9e32d4a0caec6f/procedimiento,,2025-06-04 09:55:35
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00054618,BIEGTO.25-131-710-309,ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-34-2025,ARRENDAMIENTOS,NACIONAL,,NO,NO,,,,2025-06-20 16:50:17,,2025-06-19 00:00:00,C-2025-00061412,BIEGTO.25-131-70-309,ARRENDAMIENTO DE MOBILIARIO,ARRENDAMIENTO DE MOBILIARIO,NO,PUBLICADO,19/06/2025,31/08/2025,2025-06-23 13:32:37,172413.79,MXN,NO,2025-A-A-NAC-A-C-20-131-00049594,FORMALIZADO,2025-06-23 13:32:37,Cerrado,172413.79,,200000.0,,MXN,NO,,,172413.79,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/7c567b4810ef42708977c979264c3bb1/procedimiento,,2025-06-23 13:32:37
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00055085,BIEGTO.25-131-710312,REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO,29401,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-38-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-06-20 21:12:55,,2025-06-19 00:00:00,C-2025-00061943,BIEGTO.25-131-710-312,REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO,REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO,NO,PUBLICADO,19/06/2025,31/08/2025,2025-06-23 13:31:55,39106.9,MXN,NO,2025-A-A-NAC-A-C-20-131-00049891,FORMALIZADO,2025-06-23 13:31:55,Cerrado,39106.9,,45364.0,,MXN,NO,,,39106.9,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/17541135a2c74b46a406343819e32d3d/procedimiento,,2025-06-23 13:31:55
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00066640,BIEGTO.25-131-710-348,REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO,29401,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-45-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-07-30 19:27:33,,2025-06-28 00:00:00,C-2025-00076368,BIEGTO.25-131-710-348,REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO,REFACCIONES Y ACCESORIOS PARA EQUIPO DE COMPUTO,NO,PUBLICADO,28/06/2025,30/09/2025,2025-08-06 09:16:20,39106.9,MXN,NO,2025-A-A-NAC-A-C-20-131-00064142,FORMALIZADO,2025-08-06 09:16:20,Cerrado,39106.9,,45364.0,,MXN,NO,,,39106.9,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/78a846bee1844c48bc482885937acce2/procedimiento,,2025-08-06 09:16:20
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00068207,BIEGTO.25-131-710-352,CONSUMO DE ALIMENTOS,22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-46-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-08-05 17:25:57,,2025-07-31 00:00:00,C-2025-00078729,BIEGTO.25-131-710-352,CONSUMO DE ALIMENTOS,CONSUMO DE ALIMENTOS PARA LE PERSONAL QUE REALIZA LABORES EN CAMPO,NO,PUBLICADO,31/07/2025,31/10/2025,2025-08-06 09:15:57,172413.79,MXN,NO,2025-A-A-NAC-A-C-20-131-00065931,RESCINDIDO,2025-08-06 09:15:57,Cerrado,172413.79,,200000.0,,MXN,NO,,,172413.79,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/e61bf449ca7f405cbfd62efcc1650357/procedimiento,,2025-08-06 09:15:57
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00068235,BIEGTO.25-131-710-353,CONSUMO DE ALIMENTOS,22103,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-47-2025,ADQUISICIONES,NACIONAL,,NO,NO,,,,2025-08-05 17:38:22,,2025-07-31 00:00:00,C-2025-00078742,BIEGTO.25-131-710-353,CONSUMO DE ALIMENTOS,PRODUCTOS ALIMENTICIOS PARA EL PERSONAL QUE REALIZA LABORES EN CAMPO,NO,PUBLICADO,31/07/2025,31/10/2025,2025-08-06 09:15:34,163793.1,MXN,NO,2025-A-A-NAC-A-C-20-131-00065941,RESCINDIDO,2025-08-06 09:15:34,Cerrado,163793.1,,190000.0,,MXN,NO,,,163793.1,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/e3bb5fdd34fa47b6b973d138cfef5297/procedimiento,,2025-08-06 09:15:34
APF,20,BIENESTAR,APF,020000,BIENESTAR,SECRETARIA DE BIENESTAR,020000871,SUBDELEGACION ADMINISTRATIVA,E-2025-00081604,BIEGTO.25-131-710-360,ARRENDAMIENTO DE MOBILIARIO,32302,LAASSP,ADJUDICACIÓN DIRECTA POR MONTOS MÁXIMOS POR EXCEPCIÓN,ART. 55 PÁRRAFO PRIMERO,"ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS, DENTRO DE LOS MONTOS MÁXIMOS ESTABLECIDOS EN EL PEF.",,NO,,,,,AA-20-131-020000871-N-49-2025,ARRENDAMIENTOS,NACIONAL,,NO,NO,,,,2025-08-20 19:58:23,,2025-08-19 00:00:00,C-2025-00088674,BIEGTO.25-131-710-360,ARRENDAMIENTO DE MOBILIARIO,ARRENDAMIENTO DE MOBILIARIO,NO,PUBLICADO,19/08/2025,30/11/2025,2025-08-25 11:06:18,163793.1,MXN,NO,2025-A-A-NAC-A-C-20-131-00073531,FORMALIZADO,2025-08-25 11:06:18,Cerrado,163793.1,,190000.0,,MXN,NO,,,163793.1,,,,,GAGJ860823MU0,JUANA CLAUDIA GARCIA GUTIERREZ,,MX,MEXICANA,NO,PEQUEÑA,Compras MX,https://comprasmx.buengobierno.gob.mx/sitiopublico/#/sitiopublico/detalle/cd943278a3944f24bc6c9403ee54fe94/procedimiento,,2025-08-25 11:06:18
